time_stamp, average time, incremental time, search time,fov check time, total time, alpha_bal, alpha_del
1669019967.30900788,0.00345406,0.00017069,0.00000608,7080.00000000,0.00716877,0.000000,0.000000
1669019967.34164786,0.00345553,0.00029289,0.00000416,7097.00000000,0.00447098,0.000000,0.000000
1669019967.37620783,0.00345398,0.00013576,0.00000234,7094.00000000,0.00237880,0.000000,0.000000
1669019967.40884781,0.00345184,0.00012825,0.00000230,7098.00000000,0.00196363,0.000000,0.000000
1669019967.44148779,0.00345124,0.00017819,0.00000294,7109.00000000,0.00303054,0.000000,0.000000
1669019967.47604775,0.00345142,0.00021324,0.00000337,7116.00000000,0.00357796,0.000000,0.000000
1669019967.50868797,0.00345126,0.00025299,0.00000349,7128.00000000,0.00334217,0.000000,0.000000
1669019967.54228783,0.00345658,0.00018700,0.00000568,7133.00000000,0.00717554,0.000000,0.000000
1669019967.57492781,0.00345353,0.00007222,0.00000191,7140.00000000,0.00131770,0.000000,0.000000
1669019967.60948777,0.00345427,0.00022422,0.00000312,7143.00000000,0.00397635,0.000000,0.000000
1669019967.64212799,0.00345362,0.00019306,0.00000316,7148.00000000,0.00299603,0.000000,0.000000
1669019967.67476797,0.00345270,0.00018124,0.00000260,7133.00000000,0.00280111,0.000000,0.000000
1669019967.70932794,0.00345355,0.00024747,0.00000471,7134.00000000,0.00405461,0.000000,0.000000
1669019967.74196792,0.00345199,0.00015837,0.00000192,7136.00000000,0.00235258,0.000000,0.000000
1669019967.77556777,0.00345119,0.00017913,0.00000312,7143.00000000,0.00288018,0.000000,0.000000
1669019967.80820799,0.00345191,0.00024118,0.00000453,7149.00000000,0.00396814,0.000000,0.000000
1669019967.84276795,0.00345221,0.00019215,0.00000324,7154.00000000,0.00366016,0.000000,0.000000
1669019967.87540793,0.00344938,0.00008790,0.00000179,7158.00000000,0.00144030,0.000000,0.000000
1669019967.90900779,0.00344759,0.00014925,0.00000213,7162.00000000,0.00217843,0.000000,0.000000
1669019967.94164777,0.00344753,0.00019623,0.00000365,7165.00000000,0.00340308,0.000000,0.000000
1669019967.97620797,0.00345004,0.00030341,0.00000429,7174.00000000,0.00523962,0.000000,0.000000
1669019968.00884795,0.00344866,0.00014490,0.00000288,7182.00000000,0.00246637,0.000000,0.000000
1669019968.04148793,0.00345665,0.00022970,0.00000726,7190.00000000,0.00916664,0.000000,0.000000
1669019968.07604790,0.00345424,0.00009957,0.00000238,7188.00000000,0.00172835,0.000000,0.000000
1669019968.10867333,0.00345233,0.00015021,0.00000191,7189.00000000,0.00208478,0.000000,0.000000
1669019968.14227319,0.00345004,0.00012058,0.00000181,7197.00000000,0.00180040,0.000000,0.000000
1669019968.17491317,0.00345027,0.00026090,0.00000331,7200.00000000,0.00362013,0.000000,0.000000
1669019968.20947337,0.00345257,0.00027599,0.00000604,7201.00000000,0.00510446,0.000000,0.000000
1669019968.24211335,0.00346292,0.00050708,0.00000928,7209.00000000,0.01092671,0.000000,0.000000
1669019968.27475333,0.00346075,0.00011120,0.00000203,7217.00000000,0.00189277,0.000000,0.000000
1669019968.30931330,0.00345965,0.00013789,0.00000306,7223.00000000,0.00267040,0.000000,0.000000
1669019968.34195328,0.00345811,0.00016835,0.00000185,7226.00000000,0.00233840,0.000000,0.000000
1669019968.37555337,0.00345541,0.00008853,0.00000185,7223.00000000,0.00150096,0.000000,0.000000
1669019968.40819335,0.00345352,0.00016321,0.00000193,7223.00000000,0.00207988,0.000000,0.000000
1669019968.44275331,0.00345257,0.00017471,0.00000281,7227.00000000,0.00276426,0.000000,0.000000
1669019968.47539330,0.00345097,0.00013566,0.00000213,7232.00000000,0.00228577,0.000000,0.000000
1669019968.50899339,0.00345528,0.00032975,0.00000775,7237.00000000,0.00659528,0.000000,0.000000
1669019968.54163337,0.00345789,0.00028292,0.00000471,7242.00000000,0.00536376,0.000000,0.000000
1669019968.57619333,0.00345507,0.00008323,0.00000196,7252.00000000,0.00139180,0.000000,0.000000
1669019968.60883331,0.00345300,0.00012640,0.00000191,7254.00000000,0.00193928,0.000000,0.000000
1669019968.64147329,0.00345255,0.00019632,0.00000297,7250.00000000,0.00312238,0.000000,0.000000
1669019968.67603326,0.00345373,0.00024061,0.00000388,7257.00000000,0.00432275,0.000000,0.000000
1669019968.70867324,0.00345404,0.00022265,0.00000368,7268.00000000,0.00367981,0.000000,0.000000
1669019968.74227333,0.00345470,0.00018209,0.00000411,7276.00000000,0.00394240,0.000000,0.000000
1669019968.77491331,0.00345388,0.00016828,0.00000287,7281.00000000,0.00284801,0.000000,0.000000
1669019968.80947328,0.00345148,0.00010572,0.00000197,7289.00000000,0.00167720,0.000000,0.000000
1669019968.84211326,0.00345102,0.00018770,0.00000215,7296.00000000,0.00310923,0.000000,0.000000
1669019968.87475324,0.00344973,0.00014033,0.00000375,7298.00000000,0.00250003,0.000000,0.000000
1669019968.90931320,0.00345280,0.00031755,0.00000487,7303.00000000,0.00572786,0.000000,0.000000
1669019968.94195318,0.00345405,0.00027855,0.00000473,7308.00000000,0.00438017,0.000000,0.000000
1669019968.97555327,0.00346020,0.00015325,0.00000809,7316.00000000,0.00803306,0.000000,0.000000
1669019969.00819325,0.00345881,0.00015010,0.00000275,7319.00000000,0.00242455,0.000000,0.000000
1669019969.04275322,0.00345745,0.00015583,0.00000201,7322.00000000,0.00244137,0.000000,0.000000
1669019969.07539320,0.00345513,0.00011538,0.00000193,7330.00000000,0.00172471,0.000000,0.000000
1669019969.10896325,0.00346278,0.00024093,0.00001052,7333.00000000,0.00917552,0.000000,0.000000
1669019969.14160323,0.00346656,0.00024607,0.00000540,7342.00000000,0.00629368,0.000000,0.000000
1669019969.17616343,0.00346449,0.00011407,0.00000185,7345.00000000,0.00191770,0.000000,0.000000
1669019969.20880342,0.00346432,0.00022503,0.00000326,7348.00000000,0.00333292,0.000000,0.000000
1669019969.24144340,0.00346736,0.00011668,0.00000761,7347.00000000,0.00575223,0.000000,0.000000
1669019969.27600336,0.00346810,0.00023290,0.00000364,7352.00000000,0.00402681,0.000000,0.000000
1669019969.30864334,0.00346569,0.00009614,0.00000198,7360.00000000,0.00164719,0.000000,0.000000
1669019969.34224343,0.00346789,0.00035283,0.00000381,7364.00000000,0.00512807,0.000000,0.000000
1669019969.37488341,0.00346781,0.00020364,0.00000492,7375.00000000,0.00340717,0.000000,0.000000
1669019969.40944338,0.00346783,0.00020838,0.00000302,7378.00000000,0.00348367,0.000000,0.000000
1669019969.44208336,0.00347142,0.00013822,0.00000768,7388.00000000,0.00619231,0.000000,0.000000
1669019969.47568321,0.00347160,0.00019000,0.00000327,7389.00000000,0.00360140,0.000000,0.000000
1669019969.50832343,0.00347023,0.00015316,0.00000293,7404.00000000,0.00243172,0.000000,0.000000
1669019969.54288340,0.00346854,0.00014428,0.00000185,7401.00000000,0.00218560,0.000000,0.000000
1669019969.57552338,0.00347002,0.00031904,0.00000510,7406.00000000,0.00459659,0.000000,0.000000
1669019969.60816336,0.00346839,0.00013878,0.00000309,7402.00000000,0.00222911,0.000000,0.000000
1669019969.64272332,0.00347232,0.00037964,0.00000563,7407.00000000,0.00646846,0.000000,0.000000
1669019969.67536330,0.00347125,0.00019534,0.00000301,7409.00000000,0.00265195,0.000000,0.000000
1669019969.70896339,0.00347131,0.00022483,0.00000319,7423.00000000,0.00352078,0.000000,0.000000
1669019969.74160337,0.00346969,0.00014699,0.00000264,7435.00000000,0.00222555,0.000000,0.000000
1669019969.77616334,0.00346856,0.00016831,0.00000237,7442.00000000,0.00260488,0.000000,0.000000
1669019969.80880332,0.00346776,0.00013412,0.00000312,7450.00000000,0.00285053,0.000000,0.000000
1669019969.84144330,0.00347219,0.00036207,0.00000574,7455.00000000,0.00688224,0.000000,0.000000
1669019969.87600327,0.00347095,0.00013990,0.00000366,7455.00000000,0.00251321,0.000000,0.000000
1669019969.90864325,0.00347020,0.00016450,0.00000263,7459.00000000,0.00289448,0.000000,0.000000
1669019969.94224334,0.00346899,0.00015034,0.00000247,7457.00000000,0.00252979,0.000000,0.000000
1669019969.97488332,0.00346752,0.00014655,0.00000247,7464.00000000,0.00233752,0.000000,0.000000
1669019970.00944328,0.00346556,0.00012859,0.00000210,7469.00000000,0.00194800,0.000000,0.000000
1669019970.04208326,0.00346503,0.00017860,0.00000319,7471.00000000,0.00305103,0.000000,0.000000
1669019970.07568336,0.00346581,0.00024755,0.00000432,7477.00000000,0.00407493,0.000000,0.000000
1669019970.10831881,0.00346582,0.00020453,0.00000461,7483.00000000,0.00346792,0.000000,0.000000
1669019970.14287877,0.00346940,0.00032840,0.00000497,7489.00000000,0.00625464,0.000000,0.000000
1669019970.17551875,0.00346732,0.00009386,0.00000200,7496.00000000,0.00184590,0.000000,0.000000
1669019970.20815873,0.00346581,0.00015076,0.00000194,7497.00000000,0.00229399,0.000000,0.000000
1669019970.24271870,0.00346630,0.00024955,0.00000450,7506.00000000,0.00384885,0.000000,0.000000
1669019970.27535868,0.00346584,0.00020268,0.00000322,7509.00000000,0.00310013,0.000000,0.000000
1669019970.30895877,0.00346496,0.00017287,0.00000316,7514.00000000,0.00278265,0.000000,0.000000
1669019970.34159875,0.00346441,0.00019909,0.00000304,7520.00000000,0.00303148,0.000000,0.000000
1669019970.37615871,0.00346289,0.00012454,0.00000271,7526.00000000,0.00226620,0.000000,0.000000
1669019970.40879869,0.00346158,0.00012919,0.00000258,7531.00000000,0.00243182,0.000000,0.000000
1669019970.44143867,0.00346008,0.00015928,0.00000185,7539.00000000,0.00228134,0.000000,0.000000
1669019970.47599864,0.00346121,0.00023261,0.00000462,7550.00000000,0.00434924,0.000000,0.000000
1669019970.50863862,0.00346207,0.00024837,0.00000414,7557.00000000,0.00414397,0.000000,0.000000
1669019970.54223871,0.00346157,0.00021249,0.00000360,7555.00000000,0.00306467,0.000000,0.000000
1669019970.57487869,0.00346637,0.00016656,0.00000661,7539.00000000,0.00726480,0.000000,0.000000
1669019970.60943866,0.00346450,0.00010695,0.00000253,7554.00000000,0.00198503,0.000000,0.000000
1669019970.64207864,0.00346364,0.00017200,0.00000241,7555.00000000,0.00277917,0.000000,0.000000
1669019970.67567873,0.00346157,0.00012291,0.00000204,7562.00000000,0.00182130,0.000000,0.000000
1669019970.70831871,0.00346332,0.00028317,0.00000427,7559.00000000,0.00485148,0.000000,0.000000
1669019970.74287868,0.00346406,0.00024607,0.00000475,7563.00000000,0.00405109,0.000000,0.000000
1669019970.77551866,0.00346821,0.00020835,0.00000611,7569.00000000,0.00677844,0.000000,0.000000
1669019970.80815864,0.00346853,0.00025294,0.00000430,7569.00000000,0.00372298,0.000000,0.000000
1669019970.84271860,0.00346827,0.00018630,0.00000337,7577.00000000,0.00326391,0.000000,0.000000
1669019970.87535882,0.00346741,0.00017673,0.00000251,7579.00000000,0.00277955,0.000000,0.000000
1669019970.90895867,0.00346632,0.00016282,0.00000284,7575.00000000,0.00259247,0.000000,0.000000
1669019970.94159865,0.00346680,0.00023996,0.00000339,7574.00000000,0.00385236,0.000000,0.000000
1669019970.97615862,0.00346833,0.00030250,0.00000494,7576.00000000,0.00469674,0.000000,0.000000
1669019971.00879884,0.00347008,0.00021533,0.00000517,7581.00000000,0.00487488,0.000000,0.000000
1669019971.04143882,0.00347037,0.00019046,0.00000470,7585.00000000,0.00370129,0.000000,0.000000
1669019971.07599878,0.00347166,0.00022897,0.00000406,7589.00000000,0.00451130,0.000000,0.000000
1669019971.10863256,0.00346950,0.00010079,0.00000219,7595.00000000,0.00172492,0.000000,0.000000
1669019971.14223266,0.00347260,0.00034551,0.00000520,7599.00000000,0.00597930,0.000000,0.000000
1669019971.17487264,0.00347583,0.00035360,0.00000596,7607.00000000,0.00609292,0.000000,0.000000
1669019971.20943260,0.00347764,0.00028182,0.00000461,7612.00000000,0.00494180,0.000000,0.000000
1669019971.24207258,0.00348144,0.00031729,0.00000752,7612.00000000,0.00656604,0.000000,0.000000
1669019971.27567267,0.00348024,0.00018271,0.00000251,7612.00000000,0.00250166,0.000000,0.000000
1669019971.30831265,0.00347821,0.00012172,0.00000188,7614.00000000,0.00183212,0.000000,0.000000
1669019971.34287262,0.00347938,0.00029369,0.00000488,7619.00000000,0.00442565,0.000000,0.000000
1669019971.37551260,0.00348488,0.00029791,0.00000679,7627.00000000,0.00796842,0.000000,0.000000
1669019971.40815258,0.00348441,0.00020798,0.00000428,7633.00000000,0.00310509,0.000000,0.000000
1669019971.44271255,0.00348780,0.00037486,0.00000509,7624.00000000,0.00625820,0.000000,0.000000
1669019971.47535253,0.00348839,0.00018811,0.00000433,7637.00000000,0.00396733,0.000000,0.000000
1669019971.50895262,0.00348678,0.00014039,0.00000220,7639.00000000,0.00217056,0.000000,0.000000
1669019971.54159260,0.00348547,0.00015553,0.00000306,7647.00000000,0.00241144,0.000000,0.000000
1669019971.57615256,0.00348880,0.00034085,0.00000580,7657.00000000,0.00621956,0.000000,0.000000
1669019971.60879254,0.00348686,0.00014984,0.00000194,7661.00000000,0.00189598,0.000000,0.000000
1669019971.64143252,0.00348500,0.00013228,0.00000190,7646.00000000,0.00195046,0.000000,0.000000
1669019971.67599249,0.00348345,0.00015290,0.00000215,7651.00000000,0.00220778,0.000000,0.000000
1669019971.70863247,0.00348148,0.00010788,0.00000235,7660.00000000,0.00185412,0.000000,0.000000
1669019971.74223256,0.00348056,0.00016231,0.00000272,7650.00000000,0.00271849,0.000000,0.000000
1669019971.77487254,0.00348207,0.00035312,0.00000485,7658.00000000,0.00473877,0.000000,0.000000
1669019971.80943251,0.00348292,0.00026063,0.00000434,7662.00000000,0.00418504,0.000000,0.000000
1669019971.84207249,0.00348201,0.00015794,0.00000365,7667.00000000,0.00272828,0.000000,0.000000
1669019971.87567258,0.00348564,0.00035183,0.00000526,7670.00000000,0.00649177,0.000000,0.000000
1669019971.90831256,0.00348368,0.00010791,0.00000258,7676.00000000,0.00185732,0.000000,0.000000
1669019971.94287252,0.00348450,0.00020163,0.00000353,7680.00000000,0.00416438,0.000000,0.000000
1669019971.97551250,0.00348258,0.00012366,0.00000190,7686.00000000,0.00188989,0.000000,0.000000
1669019972.00815248,0.00348413,0.00027994,0.00000500,7692.00000000,0.00477558,0.000000,0.000000
1669019972.04271269,0.00348370,0.00016002,0.00000353,7695.00000000,0.00312397,0.000000,0.000000
1669019972.07535267,0.00348397,0.00020191,0.00000316,7695.00000000,0.00371250,0.000000,0.000000
1669019972.10893869,0.00349099,0.00078381,0.00000898,7700.00000000,0.00935965,0.000000,0.000000
1669019972.14157867,0.00349268,0.00031219,0.00000561,7703.00000000,0.00490872,0.000000,0.000000
1669019972.17613864,0.00349424,0.00042060,0.00000380,7712.00000000,0.00480793,0.000000,0.000000
1669019972.20877886,0.00349697,0.00050546,0.00000731,7718.00000000,0.00579187,0.000000,0.000000
1669019972.24141884,0.00349691,0.00019135,0.00000312,7720.00000000,0.00344637,0.000000,0.000000
1669019972.27597880,0.00349867,0.00017721,0.00000516,7728.00000000,0.00497674,0.000000,0.000000
1669019972.30861878,0.00350469,0.00030195,0.00000893,7735.00000000,0.00858274,0.000000,0.000000
1669019972.34221864,0.00350329,0.00014340,0.00000289,7739.00000000,0.00232212,0.000000,0.000000
1669019972.37485886,0.00350220,0.00019046,0.00000205,7741.00000000,0.00257772,0.000000,0.000000
1669019972.40941882,0.00349982,0.00008868,0.00000185,7743.00000000,0.00149104,0.000000,0.000000
1669019972.44205880,0.00349864,0.00015097,0.00000223,7749.00000000,0.00249542,0.000000,0.000000
1669019972.47565866,0.00349963,0.00026742,0.00000389,7754.00000000,0.00433495,0.000000,0.000000
1669019972.50829864,0.00349997,0.00025197,0.00000427,7764.00000000,0.00378994,0.000000,0.000000
1669019972.54285884,0.00349902,0.00025995,0.00000334,7762.00000000,0.00269778,0.000000,0.000000
1669019972.57549882,0.00349821,0.00021967,0.00000278,7767.00000000,0.00280787,0.000000,0.000000
1669019972.60813880,0.00349669,0.00013525,0.00000209,7746.00000000,0.00219676,0.000000,0.000000
1669019972.64269876,0.00349638,0.00019188,0.00000371,7752.00000000,0.00323747,0.000000,0.000000
1669019972.67533875,0.00350100,0.00039868,0.00000554,7760.00000000,0.00744050,0.000000,0.000000
1669019972.70893884,0.00349957,0.00013916,0.00000337,7746.00000000,0.00228266,0.000000,0.000000
1669019972.74157882,0.00350039,0.00025490,0.00000396,7744.00000000,0.00419889,0.000000,0.000000
1669019972.77613878,0.00349999,0.00016911,0.00000319,7741.00000000,0.00315987,0.000000,0.000000
1669019972.80877876,0.00350150,0.00023830,0.00000458,7742.00000000,0.00479114,0.000000,0.000000
1669019972.84141874,0.00350020,0.00014339,0.00000258,7744.00000000,0.00238910,0.000000,0.000000
1669019972.87597871,0.00350440,0.00085044,0.00000484,7745.00000000,0.00711393,0.000000,0.000000
1669019972.90861869,0.00350397,0.00017766,0.00000368,7753.00000000,0.00313511,0.000000,0.000000
1669019972.94221878,0.00350741,0.00027283,0.00000643,7755.00000000,0.00646928,0.000000,0.000000
1669019972.97485876,0.00350994,0.00032840,0.00000500,7758.00000000,0.00569646,0.000000,0.000000
1669019973.00941873,0.00351397,0.00041331,0.00000869,7764.00000000,0.00699613,0.000000,0.000000
1669019973.04205871,0.00351738,0.00030017,0.00000693,7772.00000000,0.00646866,0.000000,0.000000
1669019973.07565880,0.00351558,0.00012951,0.00000206,7769.00000000,0.00195385,0.000000,0.000000
1669019973.10829711,0.00351537,0.00021160,0.00000280,7772.00000000,0.00333032,0.000000,0.000000
1669019973.14285731,0.00351598,0.00028861,0.00000484,7778.00000000,0.00405297,0.000000,0.000000
1669019973.17549729,0.00351705,0.00027149,0.00000331,7774.00000000,0.00444100,0.000000,0.000000
1669019973.20813727,0.00351490,0.00010035,0.00000259,7781.00000000,0.00164195,0.000000,0.000000
1669019973.24269724,0.00351596,0.00025121,0.00000393,7783.00000000,0.00444382,0.000000,0.000000
1669019973.27533722,0.00351407,0.00011337,0.00000195,7788.00000000,0.00186183,0.000000,0.000000
1669019973.30893731,0.00351783,0.00033601,0.00000621,7791.00000000,0.00680601,0.000000,0.000000
1669019973.34157729,0.00351679,0.00020491,0.00000294,7790.00000000,0.00260309,0.000000,0.000000
1669019973.37613726,0.00351919,0.00035032,0.00000483,7755.00000000,0.00562519,0.000000,0.000000
1669019973.40877724,0.00351873,0.00018482,0.00000375,7765.00000000,0.00310849,0.000000,0.000000
1669019973.44141722,0.00352222,0.00030065,0.00000875,7762.00000000,0.00658623,0.000000,0.000000
1669019973.47597718,0.00352377,0.00028044,0.00000398,7764.00000000,0.00488403,0.000000,0.000000
1669019973.50861716,0.00352126,0.00007880,0.00000190,7767.00000000,0.00131201,0.000000,0.000000
1669019973.54221725,0.00352128,0.00023708,0.00000321,7767.00000000,0.00353888,0.000000,0.000000
1669019973.57485723,0.00352318,0.00020947,0.00000552,7771.00000000,0.00520541,0.000000,0.000000
1669019973.60941720,0.00352258,0.00017720,0.00000271,7778.00000000,0.00299364,0.000000,0.000000
1669019973.64205718,0.00352597,0.00027488,0.00000802,7781.00000000,0.00651520,0.000000,0.000000
1669019973.67565727,0.00353669,0.00101238,0.00000948,7782.00000000,0.01300959,0.000000,0.000000
1669019973.70829725,0.00353432,0.00009976,0.00000202,7776.00000000,0.00144208,0.000000,0.000000
1669019973.74285722,0.00353324,0.00015052,0.00000243,7783.00000000,0.00257182,0.000000,0.000000
1669019973.77549720,0.00353425,0.00019531,0.00000456,7791.00000000,0.00443251,0.000000,0.000000
1669019973.80813718,0.00353322,0.00015252,0.00000263,7795.00000000,0.00262169,0.000000,0.000000
1669019973.84269714,0.00353416,0.00025833,0.00000503,7797.00000000,0.00436947,0.000000,0.000000
1669019973.87533712,0.00353317,0.00014628,0.00000275,7802.00000000,0.00264685,0.000000,0.000000
1669019973.90893722,0.00353257,0.00019941,0.00000351,7807.00000000,0.00300455,0.000000,0.000000
1669019973.94157720,0.00353071,0.00015257,0.00000227,7811.00000000,0.00186483,0.000000,0.000000
1669019973.97613716,0.00353099,0.00022318,0.00000292,7812.00000000,0.00378727,0.000000,0.000000
1669019974.00877714,0.00352866,0.00009418,0.00000212,7818.00000000,0.00144442,0.000000,0.000000
1669019974.04141712,0.00352746,0.00016920,0.00000198,7806.00000000,0.00245506,0.000000,0.000000
1669019974.07597733,0.00352757,0.00021334,0.00000411,7804.00000000,0.00362390,0.000000,0.000000
1669019974.10861707,0.00352923,0.00027874,0.00000498,7812.00000000,0.00501577,0.000000,0.000000
1669019974.14221692,0.00352793,0.00012384,0.00000257,7807.00000000,0.00235796,0.000000,0.000000
1669019974.17485690,0.00352748,0.00017686,0.00000249,7809.00000000,0.00312981,0.000000,0.000000
1669019974.20941687,0.00352544,0.00010021,0.00000213,7815.00000000,0.00168843,0.000000,0.000000
1669019974.24205685,0.00352657,0.00024671,0.00000496,7818.00000000,0.00454370,0.000000,0.000000
1669019974.27565694,0.00352816,0.00029197,0.00000517,7820.00000000,0.00495712,0.000000,0.000000
1669019974.30829692,0.00352765,0.00017945,0.00000351,7823.00000000,0.00306983,0.000000,0.000000
1669019974.34285688,0.00352683,0.00016204,0.00000285,7829.00000000,0.00279030,0.000000,0.000000
1669019974.37549686,0.00352988,0.00040741,0.00000760,7826.00000000,0.00628992,0.000000,0.000000
1669019974.40813684,0.00353039,0.00022693,0.00000345,7828.00000000,0.00398668,0.000000,0.000000
1669019974.44269705,0.00352881,0.00009098,0.00000275,7837.00000000,0.00210033,0.000000,0.000000
1669019974.47533703,0.00352809,0.00016574,0.00000232,7840.00000000,0.00286950,0.000000,0.000000
1669019974.50893688,0.00352867,0.00023345,0.00000540,7844.00000000,0.00405491,0.000000,0.000000
1669019974.54157686,0.00353866,0.00105836,0.00001042,7853.00000000,0.01262932,0.000000,0.000000
1669019974.57613707,0.00353842,0.00020336,0.00000381,7860.00000000,0.00331987,0.000000,0.000000
1669019974.60877705,0.00354001,0.00021504,0.00000491,7869.00000000,0.00499263,0.000000,0.000000
1669019974.64141703,0.00353835,0.00011097,0.00000235,7857.00000000,0.00202565,0.000000,0.000000
1669019974.67597699,0.00353709,0.00016279,0.00000199,7860.00000000,0.00238759,0.000000,0.000000
1669019974.70861697,0.00353615,0.00017352,0.00000281,7853.00000000,0.00267132,0.000000,0.000000
1669019974.74221706,0.00353548,0.00022371,0.00000314,7836.00000000,0.00292201,0.000000,0.000000
1669019974.77485704,0.00353545,0.00024186,0.00000296,7817.00000000,0.00350781,0.000000,0.000000
1669019974.80941701,0.00353358,0.00010752,0.00000213,7818.00000000,0.00181532,0.000000,0.000000
1669019974.84205699,0.00353290,0.00015779,0.00000298,7822.00000000,0.00291167,0.000000,0.000000
1669019974.87565684,0.00353077,0.00012664,0.00000189,7834.00000000,0.00157343,0.000000,0.000000
1669019974.90829706,0.00352929,0.00013839,0.00000199,7829.00000000,0.00216181,0.000000,0.000000
1669019974.94285703,0.00352733,0.00009589,0.00000217,7829.00000000,0.00171735,0.000000,0.000000
1669019974.97549701,0.00352974,0.00025555,0.00000489,7834.00000000,0.00575707,0.000000,0.000000
1669019975.00813699,0.00352909,0.00017240,0.00000328,7841.00000000,0.00292600,0.000000,0.000000
1669019975.04269695,0.00352882,0.00020513,0.00000274,7844.00000000,0.00328251,0.000000,0.000000
1669019975.07533693,0.00352817,0.00018888,0.00000336,7849.00000000,0.00292313,0.000000,0.000000
1669019975.10890079,0.00352738,0.00016076,0.00000299,7833.00000000,0.00279388,0.000000,0.000000
1669019975.14154077,0.00352666,0.00020105,0.00000291,7830.00000000,0.00286267,0.000000,0.000000
1669019975.17610097,0.00352836,0.00022426,0.00000553,7816.00000000,0.00511188,0.000000,0.000000
1669019975.20874095,0.00352889,0.00023520,0.00000400,7816.00000000,0.00401503,0.000000,0.000000
1669019975.24234080,0.00352950,0.00022998,0.00000502,7823.00000000,0.00409957,0.000000,0.000000
1669019975.27498078,0.00353371,0.00018873,0.00000631,7823.00000000,0.00746232,0.000000,0.000000
1669019975.30954075,0.00353318,0.00016909,0.00000329,7820.00000000,0.00303644,0.000000,0.000000
1669019975.34218097,0.00353178,0.00013853,0.00000203,7827.00000000,0.00221756,0.000000,0.000000
1669019975.37482095,0.00353009,0.00011595,0.00000224,7837.00000000,0.00195897,0.000000,0.000000
1669019975.40938091,0.00353009,0.00020033,0.00000371,7840.00000000,0.00352666,0.000000,0.000000
1669019975.44202089,0.00353469,0.00076443,0.00000793,7842.00000000,0.00784268,0.000000,0.000000
1669019975.47562075,0.00353645,0.00023481,0.00000460,7844.00000000,0.00518516,0.000000,0.000000
1669019975.50826097,0.00353752,0.00027951,0.00000445,7847.00000000,0.00454190,0.000000,0.000000
1669019975.54282093,0.00353694,0.00014193,0.00000324,7832.00000000,0.00299685,0.000000,0.000000
1669019975.57546091,0.00353544,0.00016261,0.00000217,7837.00000000,0.00212438,0.000000,0.000000
1669019975.60810089,0.00353407,0.00016425,0.00000233,7841.00000000,0.00224097,0.000000,0.000000
1669019975.64266086,0.00353391,0.00017514,0.00000347,7808.00000000,0.00338131,0.000000,0.000000
1669019975.67530084,0.00353227,0.00013994,0.00000268,7813.00000000,0.00199093,0.000000,0.000000
1669019975.70890093,0.00353355,0.00027456,0.00000397,7817.00000000,0.00473574,0.000000,0.000000
1669019975.74154091,0.00353157,0.00009995,0.00000196,7822.00000000,0.00166282,0.000000,0.000000
1669019975.77610087,0.00353098,0.00021674,0.00000218,7824.00000000,0.00297021,0.000000,0.000000
1669019975.80874085,0.00352946,0.00013096,0.00000237,7833.00000000,0.00209310,0.000000,0.000000
1669019975.84234095,0.00352822,0.00013631,0.00000223,7834.00000000,0.00234309,0.000000,0.000000
1669019975.87498093,0.00352699,0.00013737,0.00000284,7837.00000000,0.00236339,0.000000,0.000000
1669019975.90954089,0.00353013,0.00019959,0.00000638,7841.00000000,0.00651900,0.000000,0.000000
1669019975.94218087,0.00352854,0.00014939,0.00000196,7843.00000000,0.00200742,0.000000,0.000000
1669019975.97482085,0.00352998,0.00032445,0.00000531,7851.00000000,0.00490783,0.000000,0.000000
1669019976.00938082,0.00353138,0.00029053,0.00000409,7846.00000000,0.00486353,0.000000,0.000000
1669019976.04202080,0.00352946,0.00009004,0.00000194,7843.00000000,0.00170156,0.000000,0.000000
1669019976.07562089,0.00352811,0.00017035,0.00000214,7846.00000000,0.00223104,0.000000,0.000000
1669019976.10824966,0.00352910,0.00026507,0.00000433,7836.00000000,0.00447754,0.000000,0.000000
1669019976.14280963,0.00353012,0.00024428,0.00000471,7835.00000000,0.00451134,0.000000,0.000000
1669019976.17544961,0.00352963,0.00017017,0.00000378,7838.00000000,0.00305821,0.000000,0.000000
1669019976.20808959,0.00353464,0.00031323,0.00000804,7841.00000000,0.00833949,0.000000,0.000000
1669019976.24264956,0.00353456,0.00014846,0.00000437,7841.00000000,0.00346128,0.000000,0.000000
1669019976.27528954,0.00353344,0.00016739,0.00000213,7846.00000000,0.00245754,0.000000,0.000000
1669019976.30888963,0.00353190,0.00014126,0.00000208,7843.00000000,0.00204580,0.000000,0.000000
1669019976.34152961,0.00353132,0.00014824,0.00000318,7848.00000000,0.00297600,0.000000,0.000000
1669019976.37608957,0.00353466,0.00050004,0.00000858,7859.00000000,0.00675556,0.000000,0.000000
1669019976.40872955,0.00353481,0.00021898,0.00000380,7860.00000000,0.00367688,0.000000,0.000000
1669019976.44232965,0.00353456,0.00021091,0.00000345,7856.00000000,0.00329163,0.000000,0.000000
1669019976.47496963,0.00353546,0.00023698,0.00000550,7865.00000000,0.00440963,0.000000,0.000000
1669019976.50952959,0.00353439,0.00018414,0.00000205,7870.00000000,0.00250040,0.000000,0.000000
1669019976.54216957,0.00353210,0.00007702,0.00000182,7862.00000000,0.00131045,0.000000,0.000000
1669019976.57480955,0.00353154,0.00017313,0.00000252,7865.00000000,0.00298582,0.000000,0.000000
